seed_id,r_number,family,query_name,pubchem_query_type,nist_query,nist_query_type,coolprop_fluid,priority_tier,selection_role,coverage_tier,source_bundle,coolprop_support_expected,regulatory_priority,entity_scope,model_inclusion,notes
tierd_excel202603_name_422_28_6,,HCFC,422-28-6,name,,name,,4,inventory,D,excel_202603_structured,no,low,candidate,no,"generated from 制冷剂数据库202603.xlsx structured sheets=1-1-NIST热物性实验数据-Aspen,1-2-NIST热物性实验数据-蒸发潜热,1-ODS八维数据库,2-GWP和ODP; primary_name=HCFC-221aa"
tierd_excel202603_name_422_26_4,,HCFC,422-26-4,name,,name,,4,inventory,D,excel_202603_structured,no,low,candidate,no,"generated from 制冷剂数据库202603.xlsx structured sheets=1-1-NIST热物性实验数据-Aspen,1-2-NIST热物性实验数据-蒸发潜热,1-ODS八维数据库,2-GWP和ODP; primary_name=HCFC-221ab"
tierd_excel202603_name_422_40_2,,HCFC,422-40-2,name,,name,,4,inventory,D,excel_202603_structured,no,low,candidate,no,"generated from 制冷剂数据库202603.xlsx structured sheets=1-1-NIST热物性实验数据-Aspen,1-2-NIST热物性实验数据-蒸发潜热,1-ODS八维数据库,2-GWP和ODP; primary_name=HCFC-221ba"
tierd_excel202603_name_431_79_8,,HCFC,431-79-8,name,,name,,4,inventory,D,excel_202603_structured,no,low,candidate,no,"generated from 制冷剂数据库202603.xlsx structured sheets=1-1-NIST热物性实验数据-Aspen,1-2-NIST热物性实验数据-蒸发潜热,1-ODS八维数据库,2-GWP和ODP; primary_name=HCFC-221da"
tierd_excel202603_name_0e467cbe4304,,HCFC,–,name,,name,,4,inventory,D,excel_202603_structured,no,low,candidate,no,"generated from 制冷剂数据库202603.xlsx structured sheets=1-1-NIST热物性实验数据-Aspen,1-2-NIST热物性实验数据-蒸发潜热,1-ODS八维数据库,2-GWP和ODP; primary_name=HCFC-221ea"
tierd_excel202603_name_422_30_0,,HCFC,422-30-0,name,,name,,4,inventory,D,excel_202603_structured,no,low,candidate,no,"generated from 制冷剂数据库202603.xlsx structured sheets=1-1-NIST热物性实验数据-Aspen,1-2-NIST热物性实验数据-蒸发潜热,1-ODS八维数据库,2-GWP和ODP; primary_name=HCFC-222aa"
tierd_excel202603_name_147728_31_2,,HCFC,147728-31-2,name,,name,,4,inventory,D,excel_202603_structured,no,low,candidate,no,"generated from 制冷剂数据库202603.xlsx structured sheets=1-1-NIST热物性实验数据-Aspen,1-2-NIST热物性实验数据-蒸发潜热,1-ODS八维数据库,2-GWP和ODP; primary_name=HCFC-222ab"
tierd_excel202603_name_422_27_5,,HCFC,422-27-5,name,,name,,4,inventory,D,excel_202603_structured,no,low,candidate,no,"generated from 制冷剂数据库202603.xlsx structured sheets=1-1-NIST热物性实验数据-Aspen,1-2-NIST热物性实验数据-蒸发潜热,1-ODS八维数据库,2-GWP和ODP; primary_name=HCFC-222ac"
tierd_excel202603_name_146254_26_4,,HCFC,146254-26-4,name,,name,,4,inventory,D,excel_202603_structured,no,low,candidate,no,"generated from 制冷剂数据库202603.xlsx structured sheets=1-1-NIST热物性实验数据-Aspen,1-2-NIST热物性实验数据-蒸发潜热,1-ODS八维数据库,2-GWP和ODP; primary_name=HCFC-222ba"
tierd_excel202603_name_147728_30_1,,HCFC,147728-30-1,name,,name,,4,inventory,D,excel_202603_structured,no,low,candidate,no,"generated from 制冷剂数据库202603.xlsx structured sheets=1-1-NIST热物性实验数据-Aspen,1-2-NIST热物性实验数据-蒸发潜热,1-ODS八维数据库,2-GWP和ODP; primary_name=HCFC-222bb"
