request_id,mol_id,canonical_smiles,isomeric_smiles,program,method_family,theory_level,basis_set,solvation_model,status,recommended_next_action,notes,phase2_task,source_request_id,source_xyz_path,heavy_atom_count,execution_kind,blocker_reason
qreq_a820de56cb9499b9,mol_ldtmpqqawumpks-owojbtedsa-n,FC(F)(F)C=CCl,FC(F)(F)/C=C/Cl,xtb,semiempirical,GFN2-xTB+hessian,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance hessian request; source_substance_id=SUB011,hessian,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_812f8780c08c6013/xtbopt.xyz,7,executor,xtb_executor_unavailable
qreq_4fab3eccebfe51de,mol_fxrlmcrcydhqfw-uhfffaoysa-n,C=C(F)C(F)(F)F,C=C(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB+hessian,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance hessian request; source_substance_id=SUB009,hessian,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_3006c4a85e074cd4/xtbopt.xyz,7,executor,xtb_executor_unavailable
qreq_f48842262861a3dc,mol_cdooaushhfgwsa-owojbtedsa-n,FC=CC(F)(F)F,F/C=C/C(F)(F)F,xtb,semiempirical,GFN2-xTB+hessian,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance hessian request; source_substance_id=SUB010,hessian,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_5716a6e5f61b2163/xtbopt.xyz,7,executor,xtb_executor_unavailable
qreq_79cf20d57761ea8d,mol_cdooaushhfgwsa-uphrsurjsa-n,FC=CC(F)(F)F,F/C=C\C(F)(F)F,xtb,semiempirical,GFN2-xTB+hessian,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance hessian request; source_substance_id=SUB119,hessian,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_6a73f82efdc1e941/xtbopt.xyz,7,executor,xtb_executor_unavailable
qreq_c63e94d39d6bea0e,mol_bougcjdaqlkbqh-uhfffaoysa-n,FC(Cl)C(F)(F)F,FC(Cl)C(F)(F)F,xtb,semiempirical,GFN2-xTB+hessian,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance hessian request; source_substance_id=SUB039,hessian,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_4ee26b6711da2d43/xtbopt.xyz,7,executor,xtb_executor_unavailable
qreq_8aee8465252216e8,mol_fdmfuzhcirhgrg-uhfffaoysa-n,C=CC(F)(F)F,C=CC(F)(F)F,xtb,semiempirical,GFN2-xTB+hessian,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance hessian request; source_substance_id=SUB135,hessian,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_23819a123f66e55b/xtbopt.xyz,6,executor,xtb_executor_unavailable
qreq_a67b4f2a693c21c7,mol_gtlacdsxyulkmz-uhfffaoysa-n,FC(F)C(F)(F)F,FC(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB+hessian,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance hessian request; source_substance_id=SUB002,hessian,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_b1b84ff6c1ce26fd/xtbopt.xyz,7,executor,xtb_executor_unavailable
qreq_20523d43cfa1f54e,mol_qqonpfptgqhpma-uhfffaoysa-n,C=CC,C=CC,xtb,semiempirical,GFN2-xTB+hessian,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance hessian request; source_substance_id=SUB029,hessian,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_f0a0c8d3203f302e/xtbopt.xyz,3,executor,xtb_executor_unavailable
qreq_7aa16bddc6df864b,mol_afypfacvudmoha-uhfffaoysa-n,FC(F)(F)Cl,FC(F)(F)Cl,xtb,semiempirical,GFN2-xTB+hessian,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance hessian request; source_substance_id=SUB033,hessian,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_1964224e3114dee7/xtbopt.xyz,5,executor,xtb_executor_unavailable
qreq_dbdf7e758c0d3560,mol_nlolsxyrjfeota-owojbtedsa-n,FC(F)(F)C=CC(F)(F)F,FC(F)(F)/C=C/C(F)(F)F,xtb,semiempirical,GFN2-xTB+hessian,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance hessian request; source_substance_id=SUB013,hessian,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_768a92016b55750f/xtbopt.xyz,10,executor,xtb_executor_unavailable
