request_id,mol_id,canonical_smiles,isomeric_smiles,program,method_family,theory_level,basis_set,solvation_model,status,recommended_next_action,notes,phase2_task,source_request_id,source_xyz_path,heavy_atom_count,execution_kind,blocker_reason
qreq_80fab7446d8395d8,mol_rwriwbaiicgttq-uhfffaoysa-n,FCF,FCF,orca,DFT,B3LYP-D3BJ,def2-SVP,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance optfreq request; source_substance_id=SUB001,optfreq,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_1721dd29a5f82ba7/xtbopt.xyz,3,executor,orca_executor_unavailable
qreq_1a3f683eb555db1c,mol_wzlfpvprzgtckp-uhfffaoysa-n,CC(F)(F)CC(F)(F)F,CC(F)(F)CC(F)(F)F,orca,DFT,B3LYP-D3BJ,def2-SVP,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance optfreq request; source_substance_id=SUB024,optfreq,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_258ae6cf1f745439/xtbopt.xyz,9,executor,orca_executor_unavailable
qreq_cec00d53c28c2aeb,mol_nehmkbqyuwjmip-uhfffaoysa-n,CCl,CCl,orca,DFT,B3LYP-D3BJ,def2-SVP,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance optfreq request; source_substance_id=SUB049,optfreq,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_995eb861bf73a8d0/xtbopt.xyz,2,executor,orca_executor_unavailable
qreq_9e7e4416bc630cf0,mol_nbvxsuqywxrmnv-uhfffaoysa-n,CF,CF,orca,DFT,B3LYP-D3BJ,def2-SVP,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance optfreq request; source_substance_id=SUB016,optfreq,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_2968e9ed041dc5df/xtbopt.xyz,2,executor,orca_executor_unavailable
qreq_65abc57f9a62a0a0,mol_vnwktokethgbqd-uhfffaoysa-n,C,C,orca,DFT,B3LYP-D3BJ,def2-SVP,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance optfreq request; source_substance_id=SUB050,optfreq,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_4bc62fd46818553d/xtbopt.xyz,1,executor,orca_executor_unavailable
qreq_f9768dac5536bfd4,mol_ijdnqmdrqiteod-uhfffaoysa-n,CCCC,CCCC,orca,DFT,B3LYP-D3BJ,def2-SVP,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance optfreq request; source_substance_id=SUB027,optfreq,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_50716528fb85b3e3/xtbopt.xyz,4,executor,orca_executor_unavailable
qreq_c4cd3b9586b7cd23,mol_nnppmtnajdcuhe-uhfffaoysa-n,CC(C)C,CC(C)C,orca,DFT,B3LYP-D3BJ,def2-SVP,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance optfreq request; source_substance_id=SUB006,optfreq,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_4a7c35fb99f5cd54/xtbopt.xyz,4,executor,orca_executor_unavailable
qreq_3ce7329770ab84c9,mol_tzihfwkzfhzasv-uhfffaoysa-n,COC=O,COC=O,orca,DFT,B3LYP-D3BJ,def2-SVP,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance optfreq request; source_substance_id=SUB057,optfreq,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_62d1e6a2653503dc/xtbopt.xyz,4,executor,orca_executor_unavailable
qreq_0da3e3389b1c29cb,mol_ufhflcqgniynrp-uhfffaoysa-n,[HH],[HH],orca,DFT,B3LYP-D3BJ,def2-SVP,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance optfreq request; source_substance_id=SUB060,optfreq,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_604b490c1ec2a355/xtbopt.xyz,0,executor,orca_executor_unavailable
qreq_6edad0f195ea7785,mol_swqjxjoglnczey-uhfffaoysa-n,[He],[He],orca,DFT,B3LYP-D3BJ,def2-SVP,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance optfreq request; source_substance_id=SUB061,optfreq,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_10785462c7c9d313/xtbopt.xyz,1,executor,orca_executor_unavailable
qreq_5748aec6d3c16385,mol_qgzkdvfqnngyky-uhfffaoysa-n,N,N,orca,DFT,B3LYP-D3BJ,def2-SVP,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance optfreq request; source_substance_id=SUB007,optfreq,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_4285e60aee658f6d/xtbopt.xyz,1,executor,orca_executor_unavailable
qreq_fc04f70874772e2d,mol_xlyofnoqvpjjnp-uhfffaoysa-n,O,O,orca,DFT,B3LYP-D3BJ,def2-SVP,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance optfreq request; source_substance_id=SUB062,optfreq,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_3eb0bfdad3405c1f/xtbopt.xyz,1,executor,orca_executor_unavailable
qreq_fccdf3aefad10836,mol_gkaogpiiycishv-uhfffaoysa-n,[Ne],[Ne],orca,DFT,B3LYP-D3BJ,def2-SVP,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance optfreq request; source_substance_id=SUB063,optfreq,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_195360bfb8d39ca5/xtbopt.xyz,1,executor,orca_executor_unavailable
qreq_623f105f217d844b,mol_ijgrmhoshxdmsa-uhfffaoysa-n,N#N,N#N,orca,DFT,B3LYP-D3BJ,def2-SVP,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance optfreq request; source_substance_id=SUB064,optfreq,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_2bb701254a8634bc/xtbopt.xyz,2,executor,orca_executor_unavailable
qreq_f0b3ce9a326aea55,mol_mymofizgzyhomd-uhfffaoysa-n,O=O,O=O,orca,DFT,B3LYP-D3BJ,def2-SVP,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance optfreq request; source_substance_id=SUB065,optfreq,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_a28744f46b82c10c/xtbopt.xyz,2,executor,orca_executor_unavailable
